Folha de Pagamento dos Servidores/Nomeados ref. ao mes de 07/2016	20/07/2016	442594	-	R$ 108.021,00	ADILCIMAR LOPES DA SILVEIRA E OUTROS	000002
Folha de pagamento dos Nomeados ref. ao mês de Outubro/2016	19/10/2016	592970	-	R$ 100.616,91	ADILCIMAR LOPES DA SILVEIRA E OUTROS	000002
Folha de pagamento do mes de 04/2016 ref. ao Servidores/Nomeados	20/04/2016	270603	-	R$ 132.601,23	ADILCIMAR LOPES DA SILVEIRA E OUTROS	000002
Folha de pagamento dos Servidores/Nomeados ref. ao mês de Agosto/2016	22/08/2016	496902	-	R$ 100.655,42	ADILCIMAR LOPES DA SILVEIRA E OUTROS	000002
Folha de Pagamento dos Serevidores/Nomeados referente ao mês de Novembro/2016	18/11/2016	642134	-	R$ 111.982,67	ADILCIMAR LOPES DA SILVEIRA E OUTROS	000002
Folha de pagamento Nomeados ref. ao mes de 06/2016	16/06/2016	371413	-	R$ 110.231,16	ADILCIMAR LOPES DA SILVEIRA E OUTROS	000002
Folha dos Nomeados/Servidores ref. ao mês de 05/2015	24/05/2016	335951	-	R$ 99.110,47	ADILCIMAR LOPES DA SILVEIRA E OUTROS	000002
Diferença nas retençoes, refazer a liquidação conforme orientaçao do setor contabil	20/04/2016	270526	R$ 132.601,23	-	ADILCIMAR LOPES DA SILVEIRA E OUTROS	000002
Folha do 13º Salario dos Servidores/Nomeados referente ao Ano de 2016	21/11/2016	643407	-	R$ 90.099,52	ADILCIMAR LOPES DA SILVEIRA E OUTROS	000002
Folha de Pagamento 04/2016 dos Nomeados/Servidores	20/04/2016	268777	-	R$ 132.601,23	ADILCIMAR LOPES DA SILVEIRA E OUTROS	000002
Pagamento Folha dos Nomeados/Servidores da AgeTrab, refetente ao mês Jan/2016 Solicitação nr.005/2016. Proc. Adm. nr.240162/2016	01/02/2016	56422	-	R$ 118.254,96	ADILCIMAR LOPES DA SILVEIRA E OUTROS	000002
Complemento Histórico	Data da Liquidação	Número de Liquidação	Valor Estornado	Valor Liquidado	credor	empenho
	31/12/2016	774986	-	R$ 2.499.409,01	ADILEA LOPES DA SILVEIRA E OUTROS	000502
	31/12/2016	774932	-	R$ 1.102.213,20	ADILEA LOPES DA SILVEIRA E OUTROS	000490
	25/11/2016	693360	-	R$ 2.325.198,23	ADILEA LOPES DA SILVEIRA E OUTROS	000457
	26/10/2016	631274	-	R$ 2.003.107,03	ADILEA LOPES DA SILVEIRA E OUTROS	000407
	26/09/2016	590428	-	R$ 1.876.092,47	ADILEA LOPES DA SILVEIRA E OUTROS	000367
	24/08/2016	536007	-	R$ 1.860.161,61	ADILEA LOPES DA SILVEIRA E OUTROS	000328
	26/07/2016	495459	-	R$ 2.633.762,61	ADILEA LOPES DA SILVEIRA E OUTROS	000283
	23/06/2016	429573	-	R$ 1.773.853,61	ADILEA LOPES DA SILVEIRA E OUTROS	000248
	23/05/2016	395454	-	R$ 1.933.308,76	ADILEA LOPES DA SILVEIRA E OUTROS	000205
	27/04/2016	322214	-	R$ 1.885.613,07	ADILEA LOPES DA SILVEIRA E OUTROS	000149
	30/03/2016	310028	R$ 1.529.053,86	-	ADILEA LOPES DA SILVEIRA E OUTROS	000114
	30/03/2016	310177	R$ 5.861,67	-	ADILEA LOPES DA SILVEIRA E OUTROS	000114
	30/03/2016	310186	-	R$ 1.797.940,32	ADILEA LOPES DA SILVEIRA E OUTROS	000114
	22/03/2016	306164	-	R$ 1.534.915,53	ADILEA LOPES DA SILVEIRA E OUTROS	000114
	23/02/2016	242970	-	R$ 1.731.721,38	ADILEA LOPES DA SILVEIRA E OUTROS	000058
	25/01/2016	239689	-	R$ 1.722.197,78	ADILEA LOPES DA SILVEIRA E OUTROS	000027
Complemento Histórico	Data da Liquidação	Número de Liquidação	Valor Estornado	Valor Liquidado	credor	empenho
	09/12/2016	751884	-	R$ 3.002,30	ADILSON GUSMÃO DOS SANTOS	000462
	25/11/2016	692835	-	R$ 3.002,30	ADILSON GUSMÃO DOS SANTOS	000445
	06/10/2016	630688	-	R$ 3.002,30	ADILSON GUSMÃO DOS SANTOS	000388
	05/09/2016	590176	-	R$ 3.002,28	ADILSON GUSMÃO DOS SANTOS	000343
	09/08/2016	535603	-	R$ 3.002,28	ADILSON GUSMÃO DOS SANTOS	000304
	11/07/2016	495068	-	R$ 3.002,28	ADILSON GUSMÃO DOS SANTOS	000255
	24/05/2016	395499	-	R$ 1.501,14	ADILSON GUSMÃO DOS SANTOS	000207
	03/05/2016	392227	-	R$ 750,57	ADILSON GUSMÃO DOS SANTOS	000152
	10/03/2016	305243	-	R$ 2.251,71	ADILSON GUSMÃO DOS SANTOS	000083
	12/02/2016	244299	-	R$ 3.002,28	ADILSON GUSMÃO DOS SANTOS	000036
	26/01/2016	278700	-	R$ 2.033,91	ADILSON GUSMÃO DOS SANTOS	000019
Complemento Histórico	Data da Liquidação	Número de Liquidação	Valor Estornado	Valor Liquidado	credor	empenho
LIQUIDACAO PARCIAL - AUX ALIMENTACAO - FOLHA DE PAGTO - NOV/2016	22/11/2016	646174	-	R$ 10.600,00	ADONIAS COUTINHO MARTINS E OUTROS	000093
LIQUIDACAO PARCIAL - 2ª PARCELA - 13º SALARIO/2016	19/12/2016	703334	-	R$ 181.735,45	ADONIAS COUTINHO MARTINS E OUTROS	000005
LIQUIDACAO PARCIAL - FOLHA DE PAGTO - MAR/2016	22/03/2016	212315	-	R$ 228.851,17	ADONIAS COUTINHO MARTINS E OUTROS	000005
LIQUIDACAO PARCIAL - FOLHA DE PAGTO - MARCO/2016	22/03/2016	212354	-	R$ 236.330,31	ADONIAS COUTINHO MARTINS E OUTROS	000005
LIQUIDACAO PARCIAL - FOLHA DE PAGTO - NOV/2016	22/11/2016	646044	-	R$ 247.398,31	ADONIAS COUTINHO MARTINS E OUTROS	000005
LIQUIDACAO PARCIAL - FOLHA DE PAGTO - JUN/2016	23/06/2016	389618	-	R$ 233.745,82	ADONIAS COUTINHO MARTINS E OUTROS	000005
LIQUIDACAO PARCIAL - FOLHA DE PAGAMENTO - JUL/2016	21/07/2016	445066	-	R$ 239.435,40	ADONIAS COUTINHO MARTINS E OUTROS	000005
LIQUIDACAO PARCIAL - ADIANTAMENTO 13° SALARIO	08/09/2016	525354	-	R$ 14.607,77	ADONIAS COUTINHO MARTINS E OUTROS	000005
LIQUIDACAO PARCIAL - FOLHA DE PAGTO - MARCO/2016.	22/03/2016	212379	-	R$ 236.330,31	ADONIAS COUTINHO MARTINS E OUTROS	000005
LIQUIDACAO PARCIAL - FOLHA DE PAGTO - JUN/2016	22/06/2016	387989	-	R$ 233.592,86	ADONIAS COUTINHO MARTINS E OUTROS	000005
ESTORNO DE LIQUIDACAO DEVIDO A AJUSTES NA FOLHA DE PAGTO	23/06/2016	389556	R$ 233.592,86	-	ADONIAS COUTINHO MARTINS E OUTROS	000005
	09/09/2016	530731	R$ 14.607,77	-	ADONIAS COUTINHO MARTINS E OUTROS	000005
LIQUIDACAO PARCIAL - FOLHA PAGTO DEZ/2016	22/12/2016	709608	-	R$ 246.504,22	ADONIAS COUTINHO MARTINS E OUTROS	000005
LIQUIDACAO PARCIAL - ADIANTAMENTO 13º SALARIO - FOLHA PAGTO	21/07/2016	445165	-	R$ 50.425,37	ADONIAS COUTINHO MARTINS E OUTROS	000005
LIQUIDACAO PARCIAL - ADIANTAMENTO 13 SALARIO	09/09/2016	530756	-	R$ 13.576,79	ADONIAS COUTINHO MARTINS E OUTROS	000005
	22/03/2016	212324	R$ 228.851,17	-	ADONIAS COUTINHO MARTINS E OUTROS	000005
	22/03/2016	212363	R$ 236.330,31	-	ADONIAS COUTINHO MARTINS E OUTROS	000005
	27/01/2016	48598	-	R$ 228.668,85	ADONIAS COUTINHO MARTINS E OUTROS	000005
LIQUIDACAO - 1ª PARCELA 13º SALARIO SERVIDORES - FESPORTE	01/12/2016	661300	-	R$ 32.468,42	ADONIAS COUTINHO MARTINS E OUTROS	000005
Estorno de liquidacao	23/08/2016	505907	R$ 50.425,37	-	ADONIAS COUTINHO MARTINS E OUTROS	000005
LIQUIDACAO FOLHA PAGTO OUT/2016	24/10/2016	600453	-	R$ 239.590,48	ADONIAS COUTINHO MARTINS E OUTROS	000005
LIQUIDACAO PARCIAL - FOLHA DE PAGTO - FEV/2016	25/02/2016	88358	-	R$ 233.229,89	ADONIAS COUTINHO MARTINS E OUTROS	000005
LIQUIDACAO PARCIAL - FOLHA DE PAGTO - SET/2016	22/09/2016	550186	-	R$ 237.424,13	ADONIAS COUTINHO MARTINS E OUTROS	000005
LIQUIDACAO PARCIAL - FOLHA DE PAGTO - AGO/2016	23/08/2016	499017	-	R$ 238.890,43	ADONIAS COUTINHO MARTINS E OUTROS	000005
ESTORNO DE LIQUIDACAO DE EMPENHO, CONFORME DETGERMINACAO DA PMM, DE ACORDO COM DESPACHO EM ANEXO.	20/12/2016	704617	R$ 181.735,45	-	ADONIAS COUTINHO MARTINS E OUTROS	000005
LIQUIDACAO PARCIAL - 2ª PARCELA DO 13º SALARIO/2016 - SERVIDORES ESTATUTARIOS	20/12/2016	704687	-	R$ 54.447,44	ADONIAS COUTINHO MARTINS E OUTROS	000005
LIQUIDAÇÃO PARCAIAL DA FOLHA REF. MAI/2016.	23/05/2016	332721	-	R$ 232.522,90	ADONIAS COUTINHO MARTINS E OUTROS	000005
LIQUIDACAO PARCIAL - FOLHA DE PAGTO - ABRIL/2016	19/04/2016	267003	-	R$ 236.250,29	ADONIAS COUTINHO MARTINS E OUTROS	000005
LIQUIDACAO AUX ALIMENTACAO - FOLHA PAGTO - OUT/2016	24/10/2016	600515	-	R$ 10.600,00	ADONIAS COUTINHO MARTINS E OUTROS	000007
LIQUIDACAO PARCIAL - FOLHA DE PAGTO - AUX ALIMENTACAO - JUN/2016	22/06/2016	388128	-	R$ 24.066,64	ADONIAS COUTINHO MARTINS E OUTROS	000007
LUIQUIDAÇÃO PARCIAL DO AUX. ALIMENTAÇÃO DA FOLHA DE PAG REF. MAI/2016.	23/05/2016	332770	-	R$ 23.986,63	ADONIAS COUTINHO MARTINS E OUTROS	000007
	27/01/2016	62743	-	R$ 200.000,00	ADONIAS COUTINHO MARTINS E OUTROS	000007
	12/02/2016	63054	R$ 200.000,00	-	ADONIAS COUTINHO MARTINS E OUTROS	000007
LIQUIDACAO PARCIAL - AUX ALIMENTACAO - FOLHA DE PAGTO - SET/2016	22/09/2016	550235	-	R$ 10.600,00	ADONIAS COUTINHO MARTINS E OUTROS	000007
LIQUIDACAO PARCIAL - AUX ALIMENTACAO - FOLHA PGTO - JUL/2016	21/07/2016	445124	-	R$ 11.800,00	ADONIAS COUTINHO MARTINS E OUTROS	000007
LIQUIDACAO PARCIAL - FOLHA DE PAGTO - AGO/2016 - AUX ALIMENTACAO	23/08/2016	499067	-	R$ 11.200,00	ADONIAS COUTINHO MARTINS E OUTROS	000007
LIQUIDACAO PARCIAL - AUX ALIMEWNTACAO - FOLHA DE PAGTO - MARCO/2016	22/03/2016	212450	-	R$ 26.386,66	ADONIAS COUTINHO MARTINS E OUTROS	000007
	12/02/2016	98127	-	R$ 26.786,64	ADONIAS COUTINHO MARTINS E OUTROS	000007
LIQUIDACAO PARCIAL - AUX ALIMENTACAO - FOLHA PAGTO - FEV/2016	25/02/2016	98157	-	R$ 25.799,99	ADONIAS COUTINHO MARTINS E OUTROS	000007
LIQUIDACAO PARCIAL - FOLHA DE PAGTO - ABRIL/2016 - AUX ALIMENTACAO	19/04/2016	267052	-	R$ 24.706,64	ADONIAS COUTINHO MARTINS E OUTROS	000007
Complemento Histórico	Data da Liquidação	Número de Liquidação	Valor Estornado	Valor Liquidado	credor	empenho
	02/06/2016	428989	-	R$ 89.496,47	ADRIANA FIGUEREDO DE SOUZA E OUTROS	000219
	10/05/2016	392384	-	R$ 71.117,26	ADRIANA FIGUEREDO DE SOUZA E OUTROS	000161
	09/03/2016	299957	-	R$ 47.366,90	ADRIANA FIGUEREDO DE SOUZA E OUTROS	000074
	05/02/2016	242348	-	R$ 4.824,87	ADRIANA FIGUEREDO DE SOUZA E OUTROS	000034
